Clave,Unidad,Nombre,Cantidad,Costo,Precio,Cantidad Mínima,Precios Adicionales,Información Adicional,Categoría,Costo Promedio,
JUEGO BIBERÓN,,JUEGO BIBERÓN,0.0,800.0,1600.0,0.0,,,,800.0,
JUEGO BROCHA CHICO,,JUEGO BROCHA CHICO,8.0,223.0,1100.0,0.0,,,,223.0,
JUEGO BROCHA PEINE,,JUEGO BROCHA Y PEINE,0.0,84.0,650.0,0.0,,,,84.0,
,,JUEGO COSMETIQUERA,0.0,0.0,5500.0,0.0,,,,0.0,
JUEGO DE DORMIR,,JUEGO DE DORMIR,0.0,700.0,3500.0,1.0,,,,700.0,
JUEGO DE FELPA GRANDE,,JUEGO DE FELPA GRANDE,59.0,89.0,350.0,0.0,,,,89.0,
,,JUEGO ESTRELLAS,0.0,0.0,2800.0,0.0,,,,0.0,
JUEGO FELPAS CHICAS,,JUEGO FELPAS CHICAS,0.0,40.0,200.0,0.0,,,,40.0,
,,JUEGO GOLOBO NAV,0.0,0.0,1550.0,0.0,,,,0.0,
,,JUEGO LIGA CABLE,0.0,0.0,600.0,0.0,,,,0.0,
JUEGO TOTORO,,JUEGO TOTORO,0.0,1112.0,4000.0,0.0,,,,1112.0,
JUGUETE PONY,,JUGUETE PONY,0.0,1700.0,6000.0,0.0,,,,1700.0,
JUGUETES,,JUGUETES,0.0,500.0,1500.0,1.0,,,,500.0,
,,JUGUETES CUERDA,7.0,0.0,2500.0,0.0,,,,0.0,
KIT 3 ESPONJA,,KIT 3 ESPONJA,3.0,220.0,500.0,0.0,,,,220.0,
KIT AGARRADERA,,KIT AGARRADERA,0.0,230.0,650.0,0.0,,,,230.0,
KIT ESPONJA ESTROPAJO,,KIT ESPONJA ESTROPAJO,0.0,330.0,750.0,0.0,,,,330.0,
KIT ESPONJA FREGAR,,KIT ESPONJA FREGAR,0.0,300.0,650.0,0.0,,,,300.0,
KIT ESTROPAJO,,KIT ESTROPAJO,0.0,170.0,400.0,0.0,,,,170.0,
KIT LONCHERA,,KIT LONCHERA,0.0,1500.0,2500.0,0.0,,,,1500.0,
KIT PARA UÑAS,,KIT PARA UÑAS,0.0,260.0,1500.0,0.0,,,,260.0,
KITTY,,KITTY,0.0,3390.0,12000.0,0.0,,,,3390.0,
LAPICERO 10 COLORES,,LAPICERO 10 COLORES,0.0,200.0,500.0,0.0,,,,200.0,
LAPICERO DE COLORES,,LAPICERO DE COLORES,0.0,30.0,150.0,0.0,,,,30.0,
,,LAPICERO MINI,0.0,0.0,650.0,0.0,,,,0.0,
,,LAPICERO SIRENA,0.0,0.0,850.0,0.0,,,,0.0,
LAZOS GRANDES 1,,LAZOS GRANDES 1,0.0,282.0,1200.0,0.0,,,,282.0,
LAZOS GRANDES 2,,LAZOS GRANDES 2,0.0,390.0,1300.0,0.0,,,,390.0,
LEGO 1,,LEGO 1,25.0,512.0,1200.0,0.0,,,,491.9,
LEGO 2,,LEGO 2,101.0,667.0,1500.0,0.0,,,,651.99,
LEGO GRANDE 1,,LEGO GRANDE 1,0.0,5300.0,18500.0,0.0,,,,5300.0,
LEGO GRANDE 2,,LEGO GRANDE 2,0.0,4240.0,15000.0,0.0,,,,4240.0,
LEGO MOCHILA,,LEGO MOCHILA,0.0,1200.0,2500.0,0.0,,,,1200.0,
LEGO MÁGICO,,LEGO MÁGICO,15.0,223.0,2500.0,0.0,,,,138.05,
LEGO MÁGICO 1,,LEGO MÁGICO 1,0.0,267.0,2000.0,0.0,,,,267.0,
LENTES,,LENTES,0.0,445.0,3300.0,0.0,,,,323.64,
LICRAS,,LICRAS,0.0,870.0,2500.0,0.0,,,,870.0,
,,LICRAS FAJA,5.0,0.0,4200.0,0.0,,,,0.0,
LIGA CABLE,,LIGA CABLE,0.0,28.0,100.0,0.0,,,,28.0,
,,LIGA DETALLE,12.0,0.0,500.0,0.0,,,,0.0,
LIGA SILICONA,,LIGA SILICONA,0.0,139.0,700.0,0.0,,,,139.0,
LIGA SURTIDA,,LIGA SURTIDA,0.0,185.0,800.0,0.0,,,,185.0,
,,LIMA DE UÑAS,0.0,0.0,150.0,0.0,,,,0.0,
LLAVERO 1,,LLAVERO 1,0.0,556.0,1950.0,0.0,,,,556.0,
LLAVERO CON FIGURA,,LLAVERO CON FIGURA,0.0,267.0,1200.0,0.0,,,,267.0,
,,LLAVERO CUBO RUBIK,0.0,0.0,350.0,0.0,,,,0.0,
LLAVERO ESPONJA,,LLAVERO ESPONJA,0.0,334.0,1200.0,0.0,,,,334.0,
,,LLAVERO FASHION,13.0,0.0,2000.0,0.0,,,,0.0,
LLAVERO FIGURA,,LLAVERO FIGURA,5.0,130.0,650.0,0.0,,,,130.0,
,,LLAVERO LETRA,0.0,0.0,350.0,0.0,,,,0.0,
,,LLAVERO LINTERNA,0.0,0.0,700.0,0.0,,,,0.0,
,,LLAVERO MINI STICH,14.0,0.0,500.0,0.0,,,,0.0,
,,LLAVERO MONEDERO 1,50.0,0.0,900.0,0.0,,,,0.0,
LLAVERO MONEDERO 1,,LLAVERO MONEDERO 2,0.0,204.0,750.0,0.0,,,,204.0,
LLAVERO MONEDERO 2,,LLAVERO MONEDERO 3,0.0,241.0,950.0,0.0,,,,241.0,
,,LLAVERO MONEDERO 4,0.0,0.0,1100.0,0.0,,,,0.0,
,,LLAVERO MONEDERO 5,0.0,0.0,1500.0,0.0,,,,0.0,
,,LLAVERO MONEDERO 6,0.0,0.0,650.0,0.0,,,,0.0,
,,LLAVERO MONEDERO BUBU,0.0,0.0,1300.0,0.0,,,,0.0,
,,LLAVERO MUÑE,7.0,0.0,1100.0,0.0,,,,0.0,
,,LLAVERO OJO TURCO,0.0,0.0,750.0,0.0,,,,0.0,
LLAVERO ORUGA,,LLAVERO ORUGA,0.0,167.0,850.0,0.0,,,,167.0,
LLAVERO POMPÓN,,LLAVERO POMPÓN,0.0,158.0,850.0,0.0,,,,158.0,
,,LLAVERO POMPÓN 1,0.0,0.0,950.0,0.0,,,,0.0,
,,LLAVERO POMPÓN 2,12.0,0.0,1050.0,0.0,,,,0.0,
LOL,,LOL,0.0,2606.0,5000.0,0.0,,,,2606.0,
,,LONCHERAS,0.0,0.0,4000.0,0.0,,,,0.0,
LUCES NAV BOMBILLO CHICO,,LUCES NAV BOMBILLO CHICO,0.0,1745.0,6500.0,0.0,,,,1745.0,
LUCES NAV BOMBILLO GRANDE,,LUCES NAV BOMBILLO GRANDE,0.0,3300.0,12000.0,0.0,,,,3300.0,
LUCES NAV FIGURA,,LUCES NAV FIGURA,0.0,2090.0,7500.0,0.0,,,,2090.0,
LUCES NAVIDAD,,LUCES NAVIDAD,20.0,785.0,3500.0,0.0,,,,785.0,
LUFFY,,LUFFY,0.0,2617.0,9000.0,0.0,,,,2617.0,
LUZ LED,,LUZ LED,0.0,2800.0,10000.0,0.0,,,,2800.0,
LÁMPARA,,LÁMPARA,0.0,3390.0,14000.0,0.0,,,,3390.0,
LÁMPARA DE LUZ,,LÁMPARA DE LUZ,0.0,1130.0,4700.0,0.0,,,,1130.0,
LÁMPARA DINO,,LÁMPARA DINO,0.0,1047.0,3600.0,0.0,,,,1047.0,
LÁPIZ CEJA CHICO,,LÁPIZ CEJA CHICO,0.0,84.0,400.0,0.0,,,,84.0,
LÁPIZ DE CEJA,,LÁPIZ DE CEJA,0.0,85.0,550.0,0.0,,,,85.0,
LÁPIZ DE DIBUJO,,LÁPIZ DE DIBUJO,0.0,20.0,50.0,0.0,,,,20.0,
LÁPIZ INFINITO,,LÁPIZ INFINITO,0.0,66.0,200.0,0.0,,,,66.0,
,,MACETA MINI 2,0.0,0.0,2000.0,0.0,,,,0.0,
MACETAS GRANDE,,MACETAS GRANDE,0.0,714.0,2500.0,0.0,,,,714.0,
MACETAS MED,,MACETAS MED,0.0,445.0,1700.0,0.0,,,,445.0,
MACETAS MINI,,MACETAS MINI,0.0,750.0,1800.0,0.0,,,,750.0,
MACETAS SÚPER GRANDES,,MACETAS SÚPER GRANDES,0.0,1500.0,2000.0,0.0,,,,1500.0,
MANILLA 1,,MANILLA 1,0.0,586.0,2500.0,0.0,,,,586.0,
MANILLA 2,,MANILLA 2,0.0,1303.0,4800.0,0.0,,,,1303.0,
,,MANILLAS 2,0.0,0.0,3000.0,0.0,,,,0.0,
MARBELLIN,,MARBELLIN 1,0.0,167.0,650.0,0.0,,,,167.0,
MARBELLINE DOBLE,,MARBELLIN DOBLE,0.0,167.0,850.0,0.0,,,,167.0,
,,MARBELLINE 2,18.0,0.0,1100.0,0.0,,,,0.0,
MARCADOR PERMANENTE,,MARCADOR PERMANENTE,0.0,50.0,350.0,0.0,,,,50.0,
MASCARILLA FACIAL,,MASCARILLA FACIAL,11.0,133.0,550.0,0.0,,,,133.0,
MASCARILLA FACIAL 2,,MASCARILLA FACIAL 2,0.0,178.0,650.0,0.0,,,,178.0,
MASCARILLA LABIOS,,MASCARILLA LABIOS,13.0,67.0,450.0,0.0,,,,67.0,
MASCARILLA NARIZ,,MASCARILLA NARIZ,0.0,67.0,450.0,0.0,,,,67.0,
MASCARILLA OJOS,,MASCARILLA OJOS,0.0,67.0,450.0,0.0,,,,67.0,
,,MEDIAS ESCUELA,36.0,0.0,850.0,0.0,,,,0.0,
,,MEDIAS ESCUELA 2,10.0,0.0,1000.0,0.0,,,,0.0,
,,MEDIAS KUROMI,0.0,0.0,950.0,0.0,,,,0.0,
,,MEDIAS MARCA,4.0,0.0,1300.0,0.0,,,,0.0,
MEDIAS MUÑE,,MEDIAS MUÑE 1,0.0,112.0,550.0,0.0,,,,37.33,
,,MEDIAS MUÑE 2,0.0,0.0,650.0,0.0,,,,0.0,
,,MEDIAS MUÑE 3,0.0,0.0,850.0,0.0,,,,0.0,
,,MEDIAS MUÑE 4,0.0,0.0,950.0,0.0,,,,0.0,
,,MEDIAS NAV,0.0,0.0,650.0,0.0,,,,0.0,
MEDIAS NIKE CORTAS,,MEDIAS NIKE CORTAS,0.0,260.0,950.0,0.0,,,,260.0,
MEDIAS NIKE LARGAS,,MEDIAS NIKE LARGAS,0.0,282.0,950.0,0.0,,,,282.0,
MEDIAS SIMPLES,,MEDIAS SIMPLES,0.0,217.0,750.0,0.0,,,,217.0,
MEDIAS STICH,,MEDIAS STICH,0.0,282.0,1050.0,0.0,,,,282.0,
MEDIDOR,,MEDIDOR,0.0,870.0,3000.0,0.0,,,,870.0,
MERENDERO 1,,MERENDERO 1,0.0,800.0,5500.0,0.0,,,,800.0,
MERENDERO DANIEL,,MERENDERO DANIEL,0.0,1300.0,4500.0,0.0,,,,1300.0,
MINAS 1,,MINAS 1,20.0,24.0,200.0,0.0,,,,24.0,
MINAS 2,,MINAS 2,0.0,90.0,450.0,0.0,,,,90.0,
MOCHILA 2,,MOCHILA 2,0.0,1700.0,9400.0,0.0,,,,1700.0,
MOCHILA COMBO,,MOCHILA COMBO,0.0,1500.0,6500.0,0.0,,,,1500.0,
MOCHILA COMBO LUZ,,MOCHILA COMBO LUZ,0.0,3330.0,11700.0,0.0,,,,3330.0,
MOCHILA DE MUJER,,MOCHILA DE MUJER,0.0,4445.0,14500.0,0.0,,,,4445.0,
,,MOCHILA NIÑO,0.0,0.0,7500.0,0.0,,,,0.0,
,,MOCHILA PELUCHE,0.0,0.0,4700.0,0.0,,,,0.0,
MOCHILA SALIR,,MOCHILA SALIR,0.0,2223.0,9500.0,0.0,,,,2223.0,
,,MOCHILA SALIR 2,4.0,0.0,12000.0,0.0,,,,0.0,
,,MOCHILAS SERENA,0.0,0.0,9500.0,0.0,,,,0.0,
,,MOCHILAS UNICORNIO,0.0,0.0,6500.0,0.0,,,,0.0,
MOCO SLIME,,MOCO SLIME,0.0,84.0,850.0,0.0,,,,0.0,
MONEDERO 1,,MONEDERO 1,0.0,2112.0,8000.0,0.0,,,,2112.0,
,,MONEDERO 2,0.0,0.0,5300.0,0.0,,,,0.0,
MONEDERO 3,,MONEDERO 3,0.0,2556.0,8200.0,0.0,,,,2556.0,
,,MONEDERO 4,0.0,0.0,5500.0,0.0,,,,0.0,
,,MONEDERO 5,0.0,0.0,6500.0,0.0,,,,0.0,
,,MONEDERO 6,0.0,0.0,4500.0,0.0,,,,0.0,
MONEDERO CARTERITA,,MONEDERO CARTERITA,0.0,1334.0,6500.0,0.0,,,,1334.0,
MONO PANTALÓN,,MONO PANTALÓN,0.0,890.0,3800.0,0.0,,,,890.0,
,,MOÑO CORTO,0.0,0.0,2500.0,0.0,,,,0.0,
,,MOÑO LARGO,0.0,0.0,5000.0,0.0,,,,0.0,
MOÑO LAZO.,,MOÑO LAZO,0.0,35.0,200.0,0.0,,,,35.0,
MUÑECAS BARBIE,,MUÑECAS BARBIE,0.0,900.0,3000.0,0.0,,,,900.0,
MUÑECAS MINI,,MUÑECAS MINI,0.0,430.0,1500.0,0.0,,,,430.0,
,,MUÑECO NAV,0.0,0.0,6300.0,0.0,,,,0.0,
,,MUÑECO SALTARIN,0.0,0.0,3000.0,0.0,,,,0.0,
,,MUÑECOS ARENA,0.0,0.0,1200.0,0.0,,,,0.0,
NAILON REGALO 1,,NAILON REGALO 1,0.0,28.0,150.0,0.0,,,,28.0,
NAILON REGALO 2,,NAILON REGALO 2,0.0,50.0,250.0,0.0,,,,50.0,
NARUTO MED,,NARUTO MED,0.0,497.0,3500.0,0.0,,,,497.0,
NEZUCO,,NEZUCO,0.0,2180.0,7000.0,0.0,,,,2180.0,
,,OJOS HALLOWEEN,63.0,0.0,200.0,0.0,,,,0.0,
ONE PIECE CHICO,,ONE PIECE CHICO,5.0,752.0,2750.0,0.0,,,,752.0,
ONE PIECE GRANDE,,ONE PIECE GRANDE,0.0,1746.0,6500.0,0.0,,,,1746.0,
,,ONE PIECE MED,0.0,0.0,4500.0,0.0,,,,0.0,
ORGANIZADORES,,ORGANIZADORES,0.0,270.0,950.0,0.0,,,,270.0,
OSITOS,,OSITOS,0.0,223.0,300.0,0.0,,,,223.0,
OSITOS DECORAR,,OSITOS DECORAR,0.0,178.0,300.0,0.0,,,,178.0,
OOSO6,,OSO,0.0,2500.0,10000.0,0.0,,,,2500.0,
PALITOS TENDER,,PALITOS TENDER,0.0,430.0,1500.0,0.0,,,,430.0,
,,PAMELAS,0.0,0.0,3500.0,0.0,,,,0.0,
PANDORA 1,,PANDORA 1,0.0,570.0,2800.0,0.0,,,,570.0,
PANDORA 2,,PANDORA 2,0.0,665.0,3200.0,0.0,,,,665.0,
PANDORA 3,,PANDORA 3,0.0,150.0,1500.0,0.0,,,,150.0,
PANDORA PULSO,,PANDORA PULSO,0.0,120.0,500.0,0.0,,,,120.0,
PANEL SOLAR,,PANEL SOLAR,0.0,800.0,2150.0,0.0,,,,800.0,
PANTYS,,PANTS,0.0,434.0,1800.0,0.0,,,,434.0,
,,PAQUETE BOLA NAV GRANDE,0.0,0.0,3000.0,0.0,,,,0.0,
,,PAQUETE BOLA NAV MEDIANO,5.0,0.0,1400.0,0.0,,,,0.0,
PAQUETE FELPA,,PAQUETE FELPA,17.0,157.0,650.0,0.0,,,,156.46,
,,PAQUETE FELPA DETALLE,0.0,0.0,650.0,0.0,,,,0.0,
PAQUETE FELPA FLOR,,PAQUETE FELPA FLOR,0.0,158.0,650.0,0.0,,,,158.0,
PAQUETE FELPA SURTIDO,,PAQUETE FELPA SURTIDO,0.0,167.0,650.0,0.0,,,,167.0,
,,PAQUETE HEBILLA BUBU,6.0,0.0,650.0,0.0,,,,0.0,
,,PAQUETE HEBILLA FELPA STICH,0.0,0.0,1200.0,0.0,,,,0.0,
,,PAQUETE HEBILLA PELLISQUITO,0.0,0.0,750.0,0.0,,,,0.0,
,,PAQUETE HEBILLA TIC TAC,12.0,0.0,800.0,0.0,,,,0.0,
PAQUETE PELLIZCO 2,,PAQUETE PELLIZCO 1,6.0,167.0,650.0,0.0,,,,167.0,
,,PAQUETE PELLIZCO 2,6.0,0.0,850.0,0.0,,,,0.0,
PAQUETE PELLIZCO,,PAQUETE PELLIZCO 3,0.0,130.0,900.0,0.0,,,,130.0,
,,PAQUETE PELLIZCO FELPA 1,0.0,0.0,750.0,0.0,,,,0.0,
,,PAQUETE PELLIZCO FELPA 2,0.0,0.0,1500.0,0.0,,,,0.0,
,,PAQUETE PELLIZCO HEBILLA 1,4.0,0.0,750.0,0.0,,,,0.0,
,,PAQUETE PELLIZCO HEBILLA 2,0.0,0.0,900.0,0.0,,,,0.0,
,,PAQUETE PELLIZCO NAVIDAD,0.0,0.0,750.0,0.0,,,,0.0,
PAR DE PEINE,,PAR DE PEINE,0.0,38.0,500.0,0.0,,,,38.0,
PATICOS,,PATICOS,14.0,65.0,250.0,0.0,,,,65.0,
PAÑO DE COCINA,,PAÑO DE COCINA,0.0,150.0,450.0,0.0,,,,150.0,
,,PAÑUELO PINTA,0.0,0.0,950.0,0.0,,,,0.0,
,,PAÑUELOS CABEZA HOMBRE,0.0,0.0,1500.0,0.0,,,,0.0,
PECHERA,,PECHERA,0.0,1445.0,6800.0,0.0,,,,1445.0,
PECHERA PERRO,,PECHERA PERRO CHICA,0.0,600.0,1500.0,0.0,,,,600.0,
PECHERA PERRO GRANDE,,PECHERA PERRO GRANDE,0.0,700.0,2000.0,0.0,,,,700.0,
,,PECHERAS PRO,0.0,0.0,7000.0,0.0,,,,0.0,
PEINE MINI,,PEINE MINI,0.0,29.0,500.0,0.0,,,,29.0,
PEINES 1,,PEINES 1,0.0,44.0,200.0,0.0,,,,44.0,
PEINES GRANDES,,PEINES GRANDES,0.0,72.0,300.0,0.0,,,,72.0,
PELLIZCO 1,,PELLIZCO 1,0.0,334.0,1200.0,0.0,,,,334.0,
,,PELLIZCO 10,0.0,0.0,250.0,0.0,,,,0.0,
,,PELLIZCO 11,0.0,0.0,1000.0,0.0,,,,0.0,
,,PELLIZCO 12,4.0,0.0,950.0,0.0,,,,0.0,
PELLIZCO 2,,PELLIZCO 2,0.0,75.0,350.0,0.0,,,,74.73,
PELLIZCO 3,,PELLIZCO 3,11.0,130.0,500.0,0.0,,,,130.0,
PELLIZCO 4,,PELLIZCO 4,7.0,130.0,650.0,0.0,,,,130.0,
PELLIZCO 5,,PELLIZCO 5,30.0,241.0,850.0,0.0,,,,240.62,
PELLIZCO 6,,PELLIZCO 6,10.0,186.0,700.0,0.0,,,,186.0,
PELLIZCO 7,,PELLIZCO 7,4.0,93.0,400.0,0.0,,,,93.0,
PELLIZCO 8,,PELLIZCO 8,5.0,223.0,900.0,0.0,,,,223.0,
PELLIZCO 9,,PELLIZCO 9,0.0,593.0,1500.0,0.0,,,,593.0,
,,PELLIZCOS 12,0.0,0.0,450.0,0.0,,,,0.0,
,,PELLIZCOS 13,0.0,0.0,550.0,0.0,,,,0.0,
,,PELLIZCOS 14,57.0,0.0,750.0,0.0,,,,0.0,
PELO A PELO,,PELO A PELO,0.0,170.0,600.0,0.0,,,,170.0,
PELOTA FÚTBOL CHICA,,PELOTA FÚTBOL CHICA,1.0,667.0,3500.0,0.0,,,,667.0,
PELOTA RETORNO,,PELOTA RETORNO,0.0,130.0,500.0,0.0,,,,130.0,
PELOTAS CHICAS,,PELOTAS CHICAS,20.0,267.0,1000.0,0.0,,,,267.0,
PELOTAS FÚTBOL,,PELOTAS FÚTBOL,21.0,978.0,5000.0,0.0,,,,978.0,
PELOTAS GRANDES,,PELOTAS GRANDES,0.0,480.0,2000.0,0.0,,,,480.0,
PELOTICA,,PELOTICA,0.0,121.0,450.0,0.0,,,,121.0,
PELOTICA 2,,PELOTICA 2,10.0,130.0,750.0,0.0,,,,130.0,
PELUCHES 1,,PELUCHES 1,0.0,1500.0,3500.0,0.0,,,,1500.0,
PELUCHES 2,,PELUCHES 2,0.0,1000.0,4700.0,0.0,,,,1000.0,
PERFILADORES,,PERFILADORES,77.0,37.0,350.0,0.0,,,,37.0,
PERFUME,,PERFUME,0.0,600.0,3000.0,0.0,,,,600.0,
PERFUME DE BOLSO,,PERFUME DE BOLSO,10.0,312.0,1200.0,0.0,,,,312.0,
PERFUME DE NIÑO,,PERFUME DE NIÑO,0.0,500.0,2000.0,0.0,,,,500.0,
PERFUME LARGO,,PERFUME LARGO,0.0,312.0,2000.0,0.0,,,,312.0,
PESONERA 1,,PESONERA 1,0.0,378.0,1500.0,0.0,,,,378.0,
,,PESONERA PAR,0.0,0.0,300.0,0.0,,,,0.0,
PESTAÑA 1,,PESTAÑA 1,0.0,78.0,450.0,0.0,,,,78.0,
PESTAÑA 2,,PESTAÑA 3,0.0,140.0,800.0,0.0,,,,140.0,
,,PESTAÑAS 2,0.0,0.0,650.0,0.0,,,,0.0,
,,PESTAÑAS PELO A PELO,0.0,0.0,650.0,0.0,,,,0.0,
PICO PATO,,PICO PATO,0.0,167.0,800.0,0.0,,,,167.0,
PIERCING NARIZ,,PIERCING NARIZ,0.0,40.0,200.0,0.0,,,,40.0,
,,PIKACHU PELUCHE CHICO,1.0,0.0,13500.0,0.0,,,,0.0,
,,PIKACHU PELUCHE GRANDE,1.0,0.0,21000.0,0.0,,,,0.0,
PILAS 2A,,PILAS 2A,0.0,22.0,250.0,0.0,,,,22.0,
PINCEL CEJA 1,,PINCEL CEJA 1,0.0,130.0,750.0,0.0,,,,130.0,
PINCEL DE CEJA DOBLE,,PINCEL DE CEJA DOBLE,0.0,232.0,950.0,0.0,,,,179.61,
,,PINES SAPO,0.0,0.0,300.0,0.0,,,,0.0,
,,PINGÜINO LUZ,0.0,0.0,800.0,0.0,,,,0.0,
,,PINTA PELO,0.0,0.0,1200.0,0.0,,,,0.0,
PINTURA DE UÑAS,,PINTURA DE UÑAS,24.0,178.0,950.0,0.0,,,,178.0,
PINZA CEJAS,,PINZA CEJAS,0.0,24.0,150.0,0.0,,,,24.0,
PISTOLA AGUA,,PISTOLA AGUA,0.0,558.0,2500.0,0.0,,,,558.0,
PLANTILLAS,,PLANTILLAS 1,15.0,139.0,650.0,0.0,,,,139.0,
,,PLANTILLAS 2,0.0,0.0,850.0,0.0,,,,0.0,
POCHITA,,POCHITA,0.0,858.0,3500.0,0.0,,,,858.0,
POLVO DE CEJA,,POLVO DE CEJA,0.0,130.0,550.0,0.0,,,,130.0,
POLVO TRASLÚCIDO,,POLVO TRASLÚCIDO,0.0,285.0,1700.0,0.0,,,,285.0,
PORTA PAÑO,,PORTA PAÑO,0.0,450.0,900.0,0.0,,,,450.0,
PORTA SERVILLETAS,,PORTA SERVILLETAS,0.0,330.0,850.0,0.0,,,,330.0,
PORTAMINAS,,PORTAMINAS,0.0,110.0,550.0,0.0,,,,110.0,
PORTAPAÑO,,PORTAPAÑO,0.0,170.0,650.0,0.0,,,,170.0,
,,POZUELO CHICO,0.0,0.0,850.0,0.0,,,,0.0,
,,POZUELO GRANDE,0.0,0.0,1200.0,0.0,,,,0.0,
,,POZUELO MEDIANO,0.0,0.0,950.0,0.0,,,,0.0,
,,POZUELO MINI,0.0,0.0,500.0,0.0,,,,0.0,
POZUELOS,,POZUELOS,0.0,250.0,650.0,0.0,,,,250.0,
PRIMER MAQ,,PRIMER MAQ,12.0,200.0,1600.0,0.0,,,,200.0,
PROTECTOR SOLAR,,PROTECTOR SOLAR,0.0,266.0,950.0,0.0,,,,266.0,
,,PUERCOS AGUA,0.0,0.0,550.0,0.0,,,,0.0,
PUFF,,PUFF,14.0,56.0,450.0,0.0,,,,56.0,
,,PUFF EXFOLIANTE,0.0,0.0,550.0,0.0,,,,0.0,
PULLOVER H,,PULLOVER H,0.0,0.0,2400.0,0.0,,,,0.0,
PULLOVER MANGA,,PULLOVER MANGA,0.0,1445.0,4800.0,0.0,,,,1445.0,
PULLOVER M BRILLO,,PULOVER,0.0,1040.0,4500.0,0.0,,,,1040.0,
,,PULOVER MANGA,10.0,0.0,6500.0,0.0,,,,0.0,
,,PULSERA PAREJA,0.0,0.0,1200.0,0.0,,,,0.0,
,,PULSO,0.0,0.0,750.0,0.0,,,,0.0,
,,PULSOS CARACOL,0.0,0.0,600.0,0.0,,,,0.0,
,,PULSOS CONJUNTO,0.0,0.0,650.0,0.0,,,,0.0,
,,PULSOS CUERO,0.0,0.0,700.0,0.0,,,,0.0,
,,PULSOS NIÑA,12.0,0.0,450.0,0.0,,,,0.0,
,,PULSOS OJO TURCO,0.0,0.0,750.0,0.0,,,,0.0,
,,PULSOS PERLA,8.0,0.0,600.0,0.0,,,,0.0,
,,PULSOS YING YANG,0.0,0.0,650.0,0.0,,,,0.0,
PÉTALOS,,PÉTALOS,0.0,95.0,350.0,0.0,,,,95.0,
PÓSTER,,PÓSTER,0.0,892.0,3500.0,0.0,,,,892.0,
QUITA DUREZA,,QUITA DUREZA,0.0,260.0,950.0,0.0,,,,260.0,
QUITA DUREZA 1,,QUITA DUREZA 1,0.0,104.0,600.0,0.0,,,,104.0,
QUITA PELUSA,,QUITA PELUSA,0.0,345.0,1500.0,0.0,,,,345.0,
,,RABO GATO,0.0,0.0,500.0,0.0,,,,0.0,
,,RABO GATO HALLOWEEN,3.0,0.0,1200.0,0.0,,,,0.0,
RASURADORA,,RASURADORA,0.0,1303.0,4000.0,0.0,,,,1303.0,
RAYADOR,,RAYADOR,0.0,520.0,2000.0,0.0,,,,520.0,
RAYADOR 1,,RAYADOR 1,0.0,250.0,650.0,0.0,,,,250.0,
REDESILLA,,REDESILLA,36.0,108.0,400.0,0.0,,,,108.0,
RELOJ DE NIÑO,,RELOJ DE NIÑO,0.0,1000.0,3200.0,0.0,,,,1000.0,
RESORTE CHICO,,RESORTE CHICO,0.0,71.0,500.0,0.0,,,,71.0,
RESORTE GRANDE,,RESORTE GRANDE,0.0,100.0,500.0,0.0,,,,100.0,
RESORTE MED,,RESORTE MED,0.0,85.0,450.0,0.0,,,,85.0,
RESORTE SÚPER GRANDE,,RESORTE SÚPER GRANDE,0.0,240.0,850.0,0.0,,,,240.0,
RIZADOR PESTAÑA,,RIZADOR PESTAÑA,10.0,334.0,1200.0,0.0,,,,334.0,
RIÑONERA,,RIÑONERA,0.0,2606.0,7500.0,0.0,,,,2606.0,
RIÑONERA 2,,RIÑONERA 2,0.0,778.0,6000.0,0.0,,,,778.0,
,,RIÑONERA REBAJA,0.0,0.0,3000.0,0.0,,,,0.0,
,,RUBOR BARRA,15.0,0.0,1700.0,0.0,,,,0.0,
SACA-CORCHO,,SACA-CORCHO,0.0,520.0,2000.0,0.0,,,,520.0,
SACAPIOJO,,SACAPIOJO,7.0,148.0,800.0,0.0,,,,148.0,
SALVAVIDAS,,SALVAVIDAS,0.0,521.0,2500.0,0.0,,,,521.0,
SANDALIA DE H,,SANDALIA DE H,0.0,900.0,3500.0,0.0,,,,900.0,
SANDALIA SAPITO ADULTO,,SANDALIA SAPITO ADULTO,0.0,1000.0,4000.0,0.0,,,,1000.0,
SANDALIA SAPITO NIÑO,,SANDALIA SAPITO NIÑO,0.0,900.0,3500.0,0.0,,,,900.0,
SANTA,,SANTA,0.0,1900.0,6000.0,0.0,,,,1900.0,
,,SANTAS,0.0,0.0,3200.0,0.0,,,,0.0,
SAPITO FASHION,,SAPITO FASHION,0.0,1750.0,4300.0,0.0,,,,1750.0,
SAPO ADULTO,,SAPO ADULTO,0.0,2100.0,4500.0,0.0,,,,2100.0,
SERUM,,SERUM,0.0,378.0,2000.0,0.0,,,,378.0,
SET GLOBO CHICO,,SET GLOBO CHICO,0.0,261.0,1100.0,0.0,,,,261.0,
,,SHORTS,0.0,0.0,3500.0,0.0,,,,0.0,
MUÑECO SILICONA,,SKUICHI,0.0,370.0,1300.0,0.0,,,,370.0,
SLIME CHICO,,SLIME CHICO,0.0,84.0,1000.0,0.0,,,,84.0,
,,SLIME GRANDE,0.0,0.0,2200.0,0.0,,,,0.0,
SOMBRA 1,,SOMBRA 1,0.0,408.0,1550.0,0.0,,,,408.0,
